,filename,discrete_pauses,actual_pauses
0,1175,"['x-strong', 'strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'medium-p', 'x-strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong']","[0.9099999999999997, 0.1200000000000001, 0.8499999999999996, 0.13000000000000078, 0.9100000000000001, 0.120000000000001, 0.9299999999999997, 0.120000000000001, 0.9000000000000021, 0.9200000000000017, 0.09000000000000341, 0.9099999999999966, 0.8999999999999986, 0.07000000000000028, 0.8999999999999986, 0.06035242290748903, 0.9000000000000057, 0.9000000000000057, 0.8999999999999915, 0.09000000000000341, 0.8900000000000006, 0.1599999999999966]"
0,1176,"['strong', 'x-strong', 'medium-p', 'strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'medium-p']","[0.1100000000000001, 0.8900000000000001, 0.03999999999999915, 0.04999999999999982, 0.8899999999999997, 0.9000000000000004, 0.9299999999999997, 0.10999999999999943, 0.8900000000000006, 0.879999999999999, 0.03999999999999915]"
0,1177,"['x-strong', 'strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'weak', 'strong', 'x-strong']","[0.9000000000000001, 0.06999999999999984, 0.13999999999999968, 0.8900000000000006, 0.879999999999999, 0.18999999999999773, 0.8999999999999986, 0.03999999999999915, 0.08999999999999986, 0.9100000000000001]"
0,1178,"['x-strong', 'strong', 'x-strong', 'strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'medium-p', 'strong', 'x-strong', 'weak', 'x-strong']","[0.8800000000000001, 0.8700000000000001, 0.8900000000000006, 0.05999999999999872, 0.19000000000000128, 0.8999999999999986, 0.9200000000000017, 0.8900000000000006, 0.9000000000000057, 0.9099999999999966, 0.8999999999999986, 0.9099999999999966, 0.04999999999999716, 0.8699999999999974, 0.9099999999999966, 0.030000000000001137, 0.9099999999999966]"
0,1179,"['x-strong', 'strong', 'strong', 'medium-p', 'strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'medium-p', 'x-strong']","[0.8900000000000001, 0.05999999999999961, 0.08000000000000007, 0.049999999999998934, 0.129999999999999, 0.8900000000000006, 0.879999999999999, 0.8500000000000014, 0.0799999999999983, 0.9200000000000017, 0.03999999999999915, 0.879999999999999]"
0,1181,"['x-strong', 'medium-p', 'strong', 'strong', 'strong', 'medium-p', 'x-strong', 'strong', 'x-strong', 'x-strong', 'medium-p', 'strong', 'x-strong', 'strong', 'x-strong', 'weak', 'strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong']","[0.8799999999999999, 0.0699999999999994, 0.15000000000000036, 0.870000000000001, 0.8600000000000012, 0.05000000000000071, 0.8900000000000006, 0.2699999999999996, 0.879999999999999, 0.8900000000000006, 0.05000000000000071, 0.0799999999999983, 0.8900000000000006, 0.8700000000000045, 0.8800000000000026, 0.03999999999999915, 0.0799999999999983, 0.14000000000000057, 0.8999999999999986, 0.8999999999999986, 0.0799999999999983, 0.9299999999999997, 0.07000000000000028, 0.8800000000000026]"
0,1182,"['x-strong', 'medium-p', 'medium-p', 'x-strong', 'x-strong', 'x-strong', 'strong', 'strong', 'strong', 'strong', 'medium-p', 'x-strong', 'x-strong', 'medium-p', 'strong', 'strong', 'x-strong', 'weak', 'x-strong', 'strong', 'strong', 'strong', 'medium-p', 'x-strong']","[0.8700000000000001, 0.11999999999999922, 0.09999999999999964, 0.879999999999999, 0.9100000000000001, 0.9000000000000021, 0.8699999999999974, 0.14000000000000057, 0.16000000000000014, 0.8599999999999994, 0.060000000000002274, 0.8999999999999986, 0.8900000000000006, 0.10999999999999943, 0.1599999999999966, 0.8599999999999994, 0.9200000000000017, 0.04999999999999716, 0.9000000000000057, 0.1600000000000037, 0.1600000000000037, 0.8699999999999974, 0.0899999999999892, 0.8799999999999955]"
0,1183,"['x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'strong']","[0.18999999999999995, 0.8700000000000001, 0.0799999999999983, 0.8599999999999994, 0.17999999999999972, 0.9100000000000001, 0.10000000000000142, 0.8900000000000006, 0.08000000000000185, 0.8999999999999986, 0.10000000000000142]"
0,1184,"['strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'strong', 'strong', 'x-strong', 'x-strong', 'x-strong']","[0.10999999999999988, 0.8700000000000001, 0.07000000000000028, 0.9000000000000004, 0.14000000000000057, 0.07000000000000028, 0.8800000000000026, 0.10999999999999943, 0.08999999999999986, 0.09999999999999787, 0.9299999999999997, 0.120000000000001, 0.17999999999999972]"
0,1185,"['strong', 'strong', 'x-strong', 'strong', 'strong', 'weak', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'weak', 'strong', 'x-strong']","[0.8699999999999999, 0.06999999999999984, 0.8999999999999995, 0.13000000000000078, 0.06999999999999851, 0.03999999999999915, 0.870000000000001, 0.8900000000000006, 0.07000000000000028, 0.879999999999999, 0.8800000000000026, 0.060000000000002274, 0.8999999999999986, 0.060000000000002274, 0.8800000000000026, 0.8799999999999955, 0.8900000000000006, 0.10999999999999943, 0.8800000000000026, 0.9400000000000048, 0.030000000000001137, 0.8400000000000034, 0.9099999999999966]"
0,1186,"['x-strong', 'x-strong', 'strong', 'strong', 'x-strong', 'x-strong', 'strong', 'strong', 'x-strong', 'x-strong', 'strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong']","[0.8800000000000001, 0.8700000000000001, 0.8600000000000012, 0.129999999999999, 0.870000000000001, 0.879999999999999, 0.14999999999999858, 0.8699999999999974, 0.889999999999997, 0.8700000000000045, 0.0899999999999963, 0.8599999999999994, 0.8599999999999994, 0.9100000000000037, 0.8699999999999974, 0.9100000000000037]"
0,1187,"['strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'medium-p', 'x-strong', 'x-strong', 'strong', 'x-strong']","[0.16999999999999993, 1.1400000000000006, 0.879999999999999, 0.09999999999999964, 0.8800000000000026, 0.33000000000000185, 0.879999999999999, 0.10000000000000142, 0.889999999999997, 1.1000000000000014, 0.8799999999999955, 1.25, 0.9100000000000037, 0.03999999999999915, 0.8999999999999986, 0.8799999999999955, 0.1700000000000017, 0.9200000000000017]"
0,1188,"['x-strong', 'x-strong', 'x-strong', 'medium-p', 'medium-p', 'strong', 'medium-p', 'strong', 'x-strong', 'strong', 'strong', 'strong', 'x-strong', 'medium-p', 'medium-p', 'x-strong', 'medium-p', 'strong', 'x-strong']","[0.9000000000000004, 1.2599999999999998, 0.879999999999999, 0.049999999999998934, 0.08999999999999986, 0.8599999999999994, 0.07812903225806446, 0.8599999999999994, 0.8699999999999974, 0.19000000000000128, 0.8599999999999994, 0.20000000000000284, 0.8699999999999974, 0.0899999999999963, 0.07000000000000028, 0.8900000000000006, 0.14000000000000057, 0.14999999999999858, 0.8900000000000006]"
0,1189,"['strong', 'x-strong', 'x-strong', 'strong', 'medium-p', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'strong', 'strong', 'x-strong']","[0.8800000000000001, 0.8999999999999995, 0.8900000000000006, 0.09999999999999964, 0.049999999999998934, 0.8800000000000026, 0.8999999999999986, 0.10999999999999943, 0.8999999999999986, 0.8999999999999986, 0.8900000000000006, 0.09000000000000341, 0.14000000000000057, 0.8900000000000006, 0.9000000000000057, 1.0300000000000011, 0.8699999999999974, 0.8599999999999994, 0.10000000000000853, 0.9000000000000057]"
0,1190,"['x-strong', 'weak', 'strong', 'x-strong', 'strong', 'strong', 'x-strong', 'medium-p', 'x-strong', 'x-strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'weak', 'strong', 'x-strong', 'strong', 'strong']","[0.8799999999999999, 0.03000000000000025, 0.1200000000000001, 0.8999999999999986, 0.11000000000000121, 0.1399999999999988, 0.870000000000001, 0.04999999999999716, 0.870000000000001, 0.9000000000000021, 0.08999999999999986, 0.13000000000000256, 0.8699999999999974, 0.09000000000000341, 0.8999999999999986, 0.14999999999999858, 0.8900000000000006, 0.8900000000000006, 0.8800000000000026, 0.03999999999999915, 0.12000000000000455, 0.9100000000000037, 0.10999999999999943, 0.14000000000000057]"
0,1191,"['x-strong', 'x-strong', 'strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong']","[0.8899999999999997, 0.8599999999999994, 0.11999999999999922, 0.10999999999999943, 0.1399999999999988, 0.870000000000001, 0.0799999999999983, 0.9200000000000017]"
0,1192,"['strong', 'x-strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'strong', 'strong', 'x-strong', 'strong', 'medium-p', 'strong', 'x-strong']","[0.06000000000000005, 0.8799999999999999, 0.08000000000000007, 0.08999999999999986, 0.8999999999999986, 0.16000000000000014, 0.8900000000000006, 0.9100000000000001, 0.9200000000000017, 0.8700000000000045, 0.8800000000000026, 0.8700000000000045, 0.19000000000000483, 0.11999999999999744, 0.1600000000000037, 0.9100000000000037, 0.0800000000000054, 0.04999999999999716, 0.0799999999999983, 0.8599999999999994]"
0,1193,"['strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'strong', 'x-strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong']","[0.8499999999999996, 0.11000000000000032, 0.8900000000000006, 0.16000000000000014, 0.870000000000001, 0.8900000000000006, 0.07000000000000028, 0.08999999999999986, 0.8999999999999986, 0.07000000000000028, 0.07000000000000028, 0.8500000000000014, 0.12999999999999545, 0.8899999999999935, 0.8900000000000006, 0.8999999999999986, 0.8999999999999986, 0.8899999999999935, 0.1599999999999966, 0.9200000000000017, 0.12999999999999545]"
0,1194,"['x-strong', 'strong', 'x-strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong', 'medium-p', 'x-strong', 'strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'strong', 'strong', 'strong']","[0.8799999999999999, 0.8599999999999994, 0.870000000000001, 0.1700000000000017, 0.16000000000000014, 0.8800000000000026, 0.10000000000000142, 0.8900000000000006, 0.03999999999999915, 0.8800000000000026, 0.09000000000000341, 0.05999999999999517, 0.9000000000000057, 0.8999999999999986, 0.8700000000000045, 0.1600000000000037, 0.8799999999999955, 0.18999999999999773, 0.8700000000000045, 0.10999999999999943, 0.8599999999999994, 0.8599999999999994]"
0,1195,"['strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'strong', 'strong']","[0.8499999999999996, 0.8900000000000006, 0.8899999999999988, 0.07000000000000028, 0.870000000000001, 0.8900000000000006, 0.17999999999999972, 0.8599999999999959, 0.1700000000000017, 0.8900000000000006, 0.14000000000000057, 0.10000000000000142]"
0,1196,"['x-strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'medium-p']","[0.8800000000000003, 0.16000000000000014, 0.8900000000000006, 0.8599999999999994, 0.23000000000000043, 0.860000000000003, 0.08999999999999986, 0.07000000000000028, 0.07000000000000028, 0.8599999999999994, 0.1699999999999946, 0.8700000000000045, 0.8900000000000006, 0.1600000000000037, 0.8899999999999935, 0.9200000000000017, 0.04999999999999716, 0.8800000000000026, 0.13000000000000966, 0.9100000000000108, 0.03999999999999204]"
0,1197,"['weak', 'strong', 'strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'medium-p', 'strong']","[0.04999999999999982, 0.8700000000000006, 0.15000000000000036, 0.15000000000000036, 0.11000000000000121, 0.870000000000001, 0.16000000000000014, 0.879999999999999, 1.2300000000000004, 0.870000000000001, 0.8899999999999935, 0.8999999999999986, 0.09000000000000341, 0.8699999999999974]"
0,1198,"['strong', 'x-strong', 'strong', 'strong', 'strong', 'x-strong', 'strong', 'strong', 'x-strong', 'strong', 'x-strong', 'medium-p', 'medium-p', 'medium-p', 'x-strong', 'strong', 'medium-p', 'x-strong', 'x-strong', 'medium-p', 'x-strong', 'weak', 'x-strong']","[0.8699999999999999, 0.8900000000000006, 0.1200000000000001, 0.14000000000000057, 0.08999999999999986, 0.9100000000000001, 0.13000000000000256, 0.08999999999999986, 0.8999999999999986, 0.889999999999997, 0.8999999999999986, 0.0799999999999983, 0.05000000000000071, 0.07000000000000028, 0.9099999999999966, 0.8800000000000026, 0.0799999999999983, 0.8900000000000006, 0.8999999999999986, 0.07000000000000028, 0.9299999999999997, 0.03999999999999915, 0.9200000000000017]"
0,1199,"['strong', 'x-strong', 'x-strong', 'x-strong', 'x-strong', 'strong', 'medium-p', 'x-strong', 'strong', 'x-strong', 'strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'strong', 'weak']","[0.07999999999999985, 0.8700000000000001, 0.8899999999999997, 0.879999999999999, 0.879999999999999, 0.08000000000000185, 0.061979695431471804, 0.8999999999999986, 0.16999999999999815, 0.8800000000000026, 0.12999999999999545, 0.1699999999999946, 0.8799999999999955, 0.8800000000000026, 0.13999999999999346, 0.8900000000000006, 0.0799999999999983, 0.1700000000000017, 0.8999999999999915, 0.15000000000000568, 0.8599999999999994, 0.0799999999999983, 0.0799999999999983, 0.04999999999999716]"
0,1200,"['x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong']","[0.8999999999999999, 0.8599999999999994, 0.9000000000000004, 0.8699999999999992, 0.07000000000000028, 0.9200000000000017, 0.8999999999999986, 0.129999999999999]"
0,1201,"['x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'medium-p', 'strong', 'x-strong', 'medium-p', 'x-strong', 'x-strong', 'x-strong', 'strong', 'medium-p', 'medium-p', 'x-strong', 'strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'strong', 'weak', 'strong', 'x-strong', 'strong', 'x-strong']","[0.8699999999999999, 0.9100000000000001, 0.10999999999999943, 0.8800000000000008, 0.17999999999999972, 0.04999999999999716, 0.10999999999999943, 0.8599999999999994, 0.07000000000000028, 0.879999999999999, 0.9200000000000017, 0.8999999999999986, 0.14000000000000057, 0.04999999999999716, 0.07000000000000028, 0.8999999999999986, 0.20000000000000284, 0.9200000000000017, 0.0899999999999963, 0.46999999999999886, 1.0399999999999991, 0.17999999999999972, 0.8400000000000034, 0.0799999999999983, 0.030000000000001137, 0.18000000000000682, 0.9099999999999966, 0.1799999999999926, 0.8799999999999955]"
0,1202,"['strong', 'x-strong', 'x-strong', 'x-strong', 'medium-p', 'strong', 'strong', 'x-strong', 'x-strong', 'medium-p']","[0.10999999999999988, 0.8799999999999999, 0.8499999999999996, 0.8900000000000006, 0.08999999999999986, 0.15000000000000213, 0.19000000000000128, 0.9100000000000001, 0.8900000000000006, 0.09000000000000341]"
0,1203,"['x-strong', 'strong', 'x-strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'medium-p', 'x-strong', 'strong', 'strong', 'x-strong', 'x-weak', 'strong', 'strong', 'medium-p']","[0.8900000000000001, 0.07000000000000028, 0.13999999999999968, 0.8900000000000006, 0.10999999999999943, 0.870000000000001, 0.14000000000000057, 0.05999999999999872, 0.8800000000000026, 0.08999999999999986, 0.10999999999999943, 0.8900000000000006, 0.00999999999999801, 0.11999999999999744, 0.060000000000002274, 0.05999999999999517]"
0,1204,"['strong', 'x-strong', 'strong', 'x-strong', 'medium-p', 'x-strong', 'x-strong', 'strong', 'x-strong', 'weak']","[0.15000000000000036, 0.8899999999999997, 0.08000000000000007, 0.8999999999999986, 0.049999999999998934, 0.9199999999999982, 0.8999999999999986, 0.20000000000000284, 0.9199999999999982, 0.03999999999999915]"
0,1205,"['x-strong', 'medium-p', 'x-strong', 'x-strong', 'x-strong', 'strong', 'strong', 'strong', 'strong', 'x-strong', 'x-strong', 'strong', 'strong', 'x-strong', 'strong', 'strong', 'x-strong', 'medium-p', 'strong', 'strong', 'weak', 'weak', 'medium-p', 'strong', 'x-strong', 'weak', 'x-strong']","[0.8800000000000001, 0.08000000000000007, 0.8899999999999997, 0.9099999999999984, 0.8899999999999988, 0.14000000000000057, 0.10000000000000142, 0.8599999999999994, 0.16999999999999815, 0.9100000000000001, 0.879999999999999, 0.14999999999999858, 0.09999999999999432, 0.8799999999999955, 0.8500000000000014, 0.8700000000000045, 0.8900000000000006, 0.0799999999999983, 0.8700000000000045, 0.8700000000000045, 0.04999999999999716, 0.04999999999999716, 0.0799999999999983, 0.8600000000000065, 0.9200000000000017, 0.03999999999999204, 0.9099999999999966]"
0,1206,"['strong', 'x-strong', 'x-strong', 'medium-p', 'weak', 'strong', 'x-strong', 'medium-p', 'medium-p', 'x-strong', 'strong', 'medium-p', 'medium-p', 'x-strong', 'strong']","[0.1200000000000001, 0.8600000000000003, 0.8800000000000008, 0.10000000000000142, 0.07000000000000028, 0.120000000000001, 0.879999999999999, 0.08999999999999986, 0.10000000000000142, 0.879999999999999, 0.10999999999999943, 0.08000000000000185, 0.10000000000000142, 0.9100000000000001, 0.13000000000000256]"
0,1207,"['x-strong', 'x-strong', 'x-strong', 'medium-p', 'x-strong', 'weak', 'x-strong', 'weak', 'strong', 'x-strong', 'weak', 'x-strong', 'x-strong', 'strong', 'x-strong', 'x-strong', 'medium-p', 'medium-p', 'medium-p', 'medium-p', 'x-weak', 'weak', 'x-strong', 'medium-p', 'x-strong', 'weak', 'strong', 'x-strong', 'strong']","[0.8900000000000001, 0.8899999999999997, 0.8699999999999992, 0.11000000000000121, 0.870000000000001, 0.0799999999999983, 0.8999999999999986, 0.08999999999999986, 0.14000000000000057, 0.8900000000000006, 0.060000000000002274, 0.8599999999999994, 0.8699999999999974, 0.12999999999999545, 0.9099999999999966, 0.8999999999999986, 0.12963302752293537, 0.12963302752293537, 0.12963302752293537, 0.12963302752293537, 0.0, 0.09999999999999432, 0.9099999999999966, 0.10000000000000853, 0.8699999999999903, 0.09999999999999432, 0.14999999999999147, 0.8999999999999915, 0.12999999999999545]"
